,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,VOT Lights,VOT MediumA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
10,2025,1SB,1,SB,AM-Peak,2,Peak,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,7757.0,0.0,959.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4654.2,0.0,575.4,0.0,0.0,5229.599999999999,6380.4,1.0,1.2,0.409,6380.4,0.0,1.0,93.084,3420.837,0.0,431.54999999999995,0.0,0.0,3922.2,1.233788573,6.168942865,,0.010000567745920008,0.010001277793942444,552.6591228191539,2763.2956140957695,65.65446488599783,74.99812415748187,3.4359755875367197,2.400060028461966,2.7416261835741307,-0.3415661551121647,0.2331707286394166,34.210312166249764,4526.905687833751,0.0,0.0,34.210312166249764,5102.30568783375,10204.6113756675,34.210312166249764,0.01900572898124987,68.42062433249953,205.26187299749859,6253.10568783375,12506.2113756675,37518.6341270025,6287.316,12574.632,37723.896,0.5239429999999999,3.701365719,18.506828595,1.233788573,126.62487668844551,126.62487668844551,0.0,253.24975337689102,253.24975337689102,0.0,68.42062433249953,0.0,68.42062433249953,205.26187299749859,0.0,10459.199999999999,-0.12458523965031613,216.72906777221723
11,2025,1SB,1,SB,AM-Shoulder,1,OP,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,7826.0,0.0,967.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4695.599999999999,0.0,580.1999999999999,0.0,0.0,5275.799999999999,6436.199999999999,1.0,1.2,0.412576923076923,6436.199999999999,0.0,1.0,93.91199999999999,3451.2659999999996,0.0,435.15,0.0,0.0,3956.8499999999995,0.683611767,3.418058835,,0.01486655997372752,0.014866565943205623,301.61265609202843,1508.0632804601423,65.52890124555158,74.99682265779029,2.1667020775455206,2.400101679258308,2.746879568840921,-0.3467778895826128,0.24036786645491856,51.30845297428668,4550.379547025713,0.0,0.0,51.30845297428668,5130.579547025713,5130.579547025713,51.30845297428668,0.028504696096825932,51.30845297428668,153.92535892286003,6290.979547025712,6290.979547025712,18872.938641077137,6342.287999999999,6342.287999999999,19026.863999999998,0.5285239999999999,2.050835301,10.254176505,0.683611767,105.22518659936559,105.22518659936559,0.0,105.22518659936559,105.22518659936559,0.0,51.30845297428668,0.0,51.30845297428668,153.92535892286003,0.0,5275.799999999999,-0.1262443004477768,118.27947297726605
12,2025,1SB,1,SB,MD,5,OP,MD,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,5968.0,0.0,738.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.136,0.708,3580.7999999999997,0.0,442.8,0.0,0.0,4023.6,4909.2,1.0,1.2,0.31469230769230766,4909.2,0.0,1.0,71.616,2631.888,0.0,332.1,0.0,0.0,3017.7,0.188471815,0.9423590749999999,,0.11941935760419235,0.11941935882998603,144.01956975264324,720.0978487632161,69.09006484982538,74.84186848868643,0.8088556523117065,2.405070899949671,2.6052949927207214,-0.20022409277105035,0.04639699717024577,314.2983742461826,3194.8856257538173,0.0,0.0,314.2983742461826,3637.6856257538175,18188.428128769086,314.2983742461826,0.1746102079145459,1571.4918712309131,4714.475613692739,4523.285625753817,22616.428128769083,67849.28438630725,4837.584,24187.919999999995,72563.75999999998,0.403132,0.565415445,2.827077225,0.188471815,177.70915513718188,177.70915513718188,0.0,888.5457756859093,888.5457756859093,0.0,1571.4918712309131,0.0,1571.4918712309131,4714.475613692739,0.0,20118.0,-0.0768527530780518,56.478262648095395
13,2025,1SB,1,SB,PM-Shoulder,1,OP,PM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,4858.0,0.0,600.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,2914.7999999999997,0.0,360.0,0.0,0.0,3274.7999999999997,3994.7999999999997,1.0,1.2,0.25607692307692304,3994.7999999999997,0.0,1.0,58.29599999999999,2142.3779999999997,0.0,270.0,0.0,0.0,2456.1,0.186849115,0.934245575,,0.0633757605465753,0.06337576278056443,154.31663970090455,771.5831985045227,69.61689619770469,74.98986663561432,1.0260878389400307,2.40032431147856,2.585579217562628,-0.1852549060840678,0.019386385203657878,135.77483512825088,2720.729164871749,0.0,0.0,135.77483512825088,3080.729164871749,3080.729164871749,135.77483512825088,0.07543046396013937,135.77483512825088,407.3245053847527,3800.729164871749,3800.729164871749,11402.187494615247,3936.504,3936.504,11809.512,0.328042,0.560547345,2.802736725,0.186849115,76.10822334895377,76.10822334895377,0.0,76.10822334895377,76.10822334895377,0.0,135.77483512825088,0.0,135.77483512825088,407.3245053847527,0.0,3274.7999999999997,-0.07164928648316711,60.51632929447237
14,2025,1SB,1,SB,PM-Peak,3,Peak,PM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,6246.0,0.0,772.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,3747.6,0.0,463.2,0.0,0.0,4210.8,5137.2,1.0,1.2,0.3293076923076923,5137.2,0.0,1.0,74.952,2754.486,0.0,347.4,0.0,0.0,3158.1000000000004,0.212310187,1.061550935,,0.07187431271369639,0.07187431481098133,148.48559553837774,742.4279776918886,68.70140819753297,74.96037775004672,1.9498112235461522,2.4012685821862445,2.6200336313697816,-0.21876504918353712,0.06658893211945811,197.97678812949871,3474.671211870501,0.0,0.0,197.97678812949871,3937.8712118705007,11813.613635611502,197.97678812949871,0.10998710451638817,593.9303643884962,1781.7910931654885,4864.2712118705,14592.813635611501,43778.440906834505,5062.247999999999,15186.743999999997,45560.231999999996,0.4218539999999999,0.636930561,3.1846528050000003,0.212310187,126.09746672829976,126.09746672829976,0.0,378.2924001848993,378.2924001848993,0.0,593.9303643884962,0.0,593.9303643884962,1781.7910931654885,0.0,12632.400000000001,-0.08349703857395312,58.229645309167736
15,2025,1SB,1,SB,PM-Late,3,OP,PM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,4575.0,0.0,566.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,2745.0,0.0,339.59999999999997,0.0,0.0,3084.6,3763.8,1.0,1.2,0.2412692307692308,3763.8,0.0,1.0,54.9,2017.5749999999998,0.0,254.7,0.0,0.0,2313.45,0.163716463,0.818582315,,0.08891070431337529,0.0889107044945786,138.75586305614132,693.7793152807066,69.73468937010362,74.97848123982295,0.0,2.4006887979533715,2.581211755955263,-0.18052295800189144,0.013402962801567655,179.38401425505813,2510.715985744942,0.0,0.0,179.38401425505813,2850.315985744942,8550.947957234825,179.38401425505813,0.09965778569725452,538.1520427651744,1614.4561282955233,3529.5159857449416,10588.547957234825,31765.643871704473,3708.8999999999996,11126.699999999999,33380.1,0.309075,0.49114938900000005,2.455746945,0.163716463,88.1043489977391,88.1043489977391,0.0,264.3130469932173,264.3130469932173,0.0,538.1520427651744,0.0,538.1520427651744,1614.4561282955233,0.0,9253.8,-0.06993729111352313,54.41406394358483
16,2025,2NB,2,NB,Night,8,OP,NT,2.2,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,3220.0,0.0,398.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,2259.5388969691676,0.0,279.2846214266238,0.0,0.0,2538.8235183957913,3097.392761249039,1.0,1.2,0.19855081802878455,3097.392761249039,0.0,1.0,45.19077793938335,1660.7610892723383,0.0,209.46346606996786,0.0,0.0,1904.1176387968435,0.117777617,0.588888085,,0.17391293994421791,0.17391289920936895,106.68392632189394,533.4196316094697,69.99109500448876,74.91117416445373,0.0,1.7620869179038396,1.8859542059105434,-0.12386728800670377,0.00032869066887340374,288.8278435803141,1925.52027544947,0.0,0.0,288.8278435803141,2204.804896876094,17638.439175008752,288.8278435803141,0.1604599131001745,2310.6227486425128,5083.370047013528,2763.3741397293416,22106.993117834732,48635.384859236416,3052.2019833096556,24417.615866477245,53718.754906249946,0.2543501652758046,0.2591107574,1.295553787,0.11777761699999999,74.83840130830392,74.83840130830392,0.0,598.7072104664313,598.7072104664313,0.0,2310.6227486425128,0.0,2310.6227486425128,5083.370047013528,0.0,20310.58814716633,-0.06567884183958769,57.05022797962242
17,2025,2NB,2,NB,AM-Early,1,OP,AM,2.2,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,3086.0,0.0,381.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,2260.239787470923,0.0,279.0509912593719,0.0,0.0,2539.290778730295,3097.392761249039,1.0,1.2,0.19855081802878455,3097.392761249039,0.0,1.0,45.204795749418466,1661.2762437911288,0.0,209.28824344452894,0.0,0.0,1904.4680840477213,0.169543156,0.84771578,,0.11293920065731419,0.11293920065232388,151.54713432906354,757.7356716453178,69.98879140328258,74.97901105698173,0.0,1.7604926784068153,1.886016279941205,-0.12552360153438968,0.00041373209087957783,187.6232110447555,2027.4117806767492,0.0,0.0,187.6232110447555,2306.462771936121,2306.462771936121,187.6232110447555,0.10423511724708638,187.6232110447555,412.77106429846214,2864.564754454865,2864.564754454865,6302.042459800704,3052.1879654996205,3052.1879654996205,6714.813524099166,0.2543489971249684,0.37299494320000004,1.8649747160000003,0.169543156,69.9825089466402,69.9825089466402,0.0,69.9825089466402,69.9825089466402,0.0,187.6232110447555,0.0,187.6232110447555,412.77106429846214,0.0,2539.290778730295,-0.06655488760590274,81.04124830431205
18,2025,2NB,2,NB,AM-Peak,2,Peak,AM,2.2,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6362.0,0.0,786.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,4342.662561925368,0.0,536.5188264183181,0.0,0.0,4879.181388343686,5952.219041180322,1.0,1.2,0.38155250263976426,5952.219041180322,0.0,1.0,86.85325123850737,3191.8569830151455,0.0,402.3891198137386,0.0,0.0,3659.3860412577646,0.167837166,0.83918583,,0.13357775006231684,0.13357775251208134,140.94790847517206,704.7395423758602,69.28275880998959,74.50761397589059,0.9645300178552638,1.771631018042169,1.905235909586318,-0.133604891544149,0.026744624704684458,426.3610743118578,3829.448236375003,0.0,0.0,426.3610743118578,4365.967062793321,8731.934125586642,426.3610743118578,0.23686726350658768,852.7221486237156,1875.9887269721744,5439.004715629957,10878.009431259914,23931.620748771813,5865.365789941815,11730.73157988363,25807.609475743986,0.48878048249515127,0.36924176520000007,1.8462088260000002,0.167837166,157.43031569147877,157.43031569147877,0.0,314.86063138295754,314.86063138295754,0.0,852.7221486237156,0.0,852.7221486237156,1875.9887269721744,0.0,9758.362776687372,-0.07012511724763706,75.37321308832729
19,2025,2NB,2,NB,AM-Shoulder,1,OP,AM,2.2,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,7274.0,0.0,899.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,5076.077344570906,0.0,627.3568233116915,0.0,0.0,5703.434167882597,6958.14781450598,1.0,1.2,0.4460351163144859,6958.14781450598,0.0,1.0,101.52154689141811,3730.916848259615,0.0,470.5176174837686,0.0,0.0,4277.575625911948,0.174664118,0.8733205900000001,,0.14837668554009845,0.14837666279165568,134.43031137309538,672.151556865477,68.15860901250696,73.70683162419701,0.5975833363738309,1.790878770546231,1.936659241032608,-0.145780470486377,0.06979458878610169,553.581075970472,4420.974721709015,0.0,0.0,553.581075970472,5048.3315450207065,5048.3315450207065,553.581075970472,0.3075450422058178,553.581075970472,1217.8783671350386,6303.04519164409,6303.04519164409,13866.699421616999,6856.626267614562,6856.626267614562,15084.577788752038,0.5713855223012134,0.38426105960000007,1.9213052980000003,0.174664118,212.71965082692174,212.71965082692174,0.0,212.71965082692174,212.71965082692174,0.0,553.581075970472,0.0,553.581075970472,1217.8783671350386,0.0,5703.434167882597,-0.07527419764803242,71.88786704443604
